,videoId,authorChannelId,authorDisplayName,textDisplay,textOriginal,publishedAt,updatedAt,likeCount,canReply,totalReplyCount
0,S-LV32vHfwE,UCUOMtzQmEmhIAF8G_cha_Xw,Dorian Develops,Thoughts? Just hype?,Thoughts? Just hype?,2022-12-11T10:27:44Z,2022-12-11T10:27:44Z,67,True,34
1,S-LV32vHfwE,UCWG78pGkdbk-auLOzOt5f9A,Life is really hard,Where do u all think the entry level jobs went? Ive been applying to entry programming jons and not one call. They can do the easy work themselves with gpt now,Where do u all think the entry level jobs went? Ive been applying to entry programming jons and not one call. They can do the easy work themselves with gpt now,2023-05-01T15:14:33Z,2023-05-01T15:14:33Z,0,True,0
2,S-LV32vHfwE,UCXnqL-Tfjek-yF7nm4wa4zA,Brandon Brady,"You got people like techlead saying ""programming dead""","You got people like techlead saying ""programming dead""",2023-04-29T11:48:38Z,2023-04-29T11:48:38Z,0,True,0
3,S-LV32vHfwE,UC7t-g1CuT-RsIiUsEKLVXPw,碇信志,You are such an honest man. That's why I subscribed to your channel!,You are such an honest man. That's why I subscribed to your channel!,2023-04-05T10:40:54Z,2023-04-05T10:40:54Z,0,True,0
4,S-LV32vHfwE,UClunKz5U14fba4-Q37lAm0g,ManticOmar 11,The managers are dying to kill off all these high expensive developer jobs ... India is fucked lol since most of developers are Indians... lol,The managers are dying to kill off all these high expensive developer jobs ... India is fucked lol since most of developers are Indians... lol,2023-04-02T15:45:10Z,2023-04-02T15:45:10Z,0,True,0
5,S-LV32vHfwE,UCjS81dA-3B_kCr5_cwk3NWg,ThereIsNoCat,I mean when the first automated loom was made people literally rioted. We as humans do this all the time. We like to think the era were in is the most important and has seen the most change and blah blah blah ... but the reality is we do the same sht over and over and over throughout time.,I mean when the first automated loom was made people literally rioted. We as humans do this all the time. We like to think the era were in is the most important and has seen the most change and blah blah blah ... but the reality is we do the same sht over and over and over throughout time.,2023-03-31T12:01:50Z,2023-03-31T12:01:50Z,0,True,0
6,S-LV32vHfwE,UCCFdpvPoyHw1DvRzg64bOAg,RL,Lol never trust on the comment of someone who sells product in the field. This is advertising. He makes money and he is a youtuber who sells programming courses.,Lol never trust on the comment of someone who sells product in the field. This is advertising. He makes money and he is a youtuber who sells programming courses.,2023-03-28T10:05:11Z,2023-03-28T10:05:38Z,1,True,0
7,S-LV32vHfwE,UC52GZMJZmznrV8C5wVNhzWw,Gustavo Joaquin,Based,Based,2023-03-27T00:35:06Z,2023-03-27T00:35:06Z,0,True,0
8,S-LV32vHfwE,UCsg6Kpuo1BOSJNo2CJ-h3sA,BluePianist,"No hype bro it gonna be true , see midJourney we cant say that he dont take the job  bro , u can literally take what pics u want x) without a skill","No hype bro it gonna be true , see midJourney we cant say that he dont take the job  bro , u can literally take what pics u want x) without a skill",2023-03-26T00:21:30Z,2023-03-26T00:21:30Z,0,True,0
9,S-LV32vHfwE,UCrlvsEPdLpYg8vtQkQqi8Fg,JessicaVoicedOut,"Hi Dorian! Would love if you created an updated video to this topic. I just began my web development journey, and love it. I'm a complete beginner, but plan on transitioning into this field soon. I guess I feel disheartened that I'm already ""behind"" because of the new advancements in AI, when I've barely even began. Would love more thoughts on this. <3","Hi Dorian! Would love if you created an updated video to this topic. I just began my web development journey, and love it. I'm a complete beginner, but plan on transitioning into this field soon. I guess I feel disheartened that I'm already ""behind"" because of the new advancements in AI, when I've barely even began. Would love more thoughts on this. <3",2023-03-22T21:00:47Z,2023-03-22T21:00:47Z,0,True,0
