,videoId,authorChannelId,authorDisplayName,textDisplay,textOriginal,publishedAt,updatedAt,likeCount,canReply,totalReplyCount
0,mt7hRJSjiqo,UCESIR3VDqZPuzejukqts8WQ,Andrew molinari,What jobs are the safest,What jobs are the safest,2023-04-29T02:53:12Z,2023-04-29T02:53:12Z,0,True,1
1,mt7hRJSjiqo,UCkQ5wyxJhNKkI-9TRLFyGNg,Okello 365,I believe office jobs will be the very first to be automated by AI. Hand skill jobs will be the last.,I believe office jobs will be the very first to be automated by AI. Hand skill jobs will be the last.,2023-04-24T11:36:32Z,2023-04-24T11:36:32Z,1,True,1
2,mt7hRJSjiqo,UCkMupOhKXKMBDV7nB3T-Nyw,BoredTech,we live in a capitalist economy so AI will have to create jobs by somehow selling a product or service to potential customers.  So it is unlikely to necessarily make things simplier but more complicated.,we live in a capitalist economy so AI will have to create jobs by somehow selling a product or service to potential customers.  So it is unlikely to necessarily make things simplier but more complicated.,2023-04-24T07:58:41Z,2023-04-24T07:58:41Z,0,True,1
3,mt7hRJSjiqo,UCRRnuTh408E5T39TV40PwKQ,SI RICKO,I'm sorry bro but 80k ant shit to these companies.,I'm sorry bro but 80k ant shit to these companies.,2023-04-18T07:52:11Z,2023-04-18T07:52:11Z,0,True,1
4,mt7hRJSjiqo,UCxH9cYvMZK8o2wNN20Ie9Ig,Joshua Martin,"I don’t get it. These companies want to outsource all their stuff to automation and artificial intelligence so they can mitigate as much as possible them having to pay in human labor for their products. But how will you keep the economy going if people don’t have money to buy these products these companies are making? This capitalistic system is like a snake eating its own tail. Not everyone is privileged enough or stable to just go back to school and get re-educated to learning a new skill. That just doesn’t seem like a pragmatic solution unless we are going to have it highly subsidized by the government, which I don’t see happening.","I don’t get it. These companies want to outsource all their stuff to automation and artificial intelligence so they can mitigate as much as possible them having to pay in human labor for their products. But how will you keep the economy going if people don’t have money to buy these products these companies are making? This capitalistic system is like a snake eating its own tail. Not everyone is privileged enough or stable to just go back to school and get re-educated to learning a new skill. That just doesn’t seem like a pragmatic solution unless we are going to have it highly subsidized by the government, which I don’t see happening.",2023-04-13T06:38:38Z,2023-04-13T06:40:36Z,0,True,1
5,mt7hRJSjiqo,UCxzbs7z7-wj8Etr4kzE83dQ,kyle monkiewicz,at this point it every job,at this point it every job,2023-04-11T23:56:08Z,2023-04-11T23:56:08Z,1,True,1
6,mt7hRJSjiqo,UCvgJ5rRdJWt7mdzwI1o_hdg,Willie martin sr,Learning more and more of why God favors Carpenters  alot in the Good  Book... one trade AI won't be able to take over🙏,Learning more and more of why God favors Carpenters  alot in the Good  Book... one trade AI won't be able to take over🙏,2023-04-09T06:23:59Z,2023-04-09T06:23:59Z,1,True,1
7,mt7hRJSjiqo,UCatSMwJLam0mwj0ax3Lnfjg,Samuel Allen,WHY ARE YOU SMILING.....,WHY ARE YOU SMILING.....,2023-04-07T11:47:36Z,2023-04-07T11:47:36Z,0,True,1
8,mt7hRJSjiqo,UC56Nlgc6h43QNmaZGP1uQ0g,Sovorel,Great video Brian. I have a similar video but it is more focused on the academic side of this. I also give suggestions on what to do to help protect one's own job: https://youtu.be/PQsrpPTXL40,Great video Brian. I have a similar video but it is more focused on the academic side of this. I also give suggestions on what to do to help protect one's own job: https://youtu.be/PQsrpPTXL40,2023-04-03T12:51:56Z,2023-04-03T12:53:00Z,0,True,0
9,mt7hRJSjiqo,UCRdEi8rkdEYVT6fk66zEkKA,coolerking74,Do not worry folks. You will have plenty of free time and be able to do other things. It's called Standing in Line at the Unemployment Office.,Do not worry folks. You will have plenty of free time and be able to do other things. It's called Standing in Line at the Unemployment Office.,2023-04-02T02:06:40Z,2023-04-02T02:06:40Z,11,True,2
10,mt7hRJSjiqo,UCNPCRGonbwJujHYaQBb-xVw,RM,"I've been saying for years that they should be making companies pay social security payroll taxes on robots and AI that takes over people's jobs.  Otherwise, there is not going to be enough in the social security fund to cover everybody.","I've been saying for years that they should be making companies pay social security payroll taxes on robots and AI that takes over people's jobs.  Otherwise, there is not going to be enough in the social security fund to cover everybody.",2023-03-26T20:58:37Z,2023-03-26T20:58:37Z,5,True,1
11,mt7hRJSjiqo,UCHal1EAB7yjLWC-XhoY5fRw,cindy-tron,"Welp, some of us are majorly screwed, that's for sure. But, where I would welcome AI's assistance is investing advice .... hmmm....","Welp, some of us are majorly screwed, that's for sure. But, where I would welcome AI's assistance is investing advice .... hmmm....",2023-03-26T04:31:14Z,2023-03-26T04:48:21Z,0,True,3
12,mt7hRJSjiqo,UCCLmX7w2ZUTbeyM6XyThduw,Marc Duchamp,ChatGPT is koshered and woke. Who programmed this ultra blend tchotchke? Some woke folks from CIA Google that want this to funnel officiated knowledge to plebes hands? I want technology that blockchain all politicians’ 24 hr activities including $100 lunch with the lobbyists. Pretty soon YouTubers will be out of jobs when everybody can just type in couple words and a professional video is made,ChatGPT is koshered and woke. Who programmed this ultra blend tchotchke? Some woke folks from CIA Google that want this to funnel officiated knowledge to plebes hands? I want technology that blockchain all politicians’ 24 hr activities including $100 lunch with the lobbyists. Pretty soon YouTubers will be out of jobs when everybody can just type in couple words and a professional video is made,2023-03-24T09:21:55Z,2023-03-24T09:34:13Z,0,True,0
13,mt7hRJSjiqo,UC1SPEB96DAyyqeCVKVGD8Dg,Alex,Smith.. Agent Smith.,Smith.. Agent Smith.,2023-03-23T21:54:53Z,2023-03-23T21:54:53Z,3,True,1
14,mt7hRJSjiqo,UCqH2rAYMoTfpOp6UK1nBGpg,Jafar Badour,It seems Youtubers will be out of business too 😅,It seems Youtubers will be out of business too 😅,2023-03-23T01:26:06Z,2023-03-23T01:26:06Z,1,True,1
15,mt7hRJSjiqo,UCQaL9VnDXcpL8mK8_c5vfOQ,Rixty Videos,"You described almost all the jobs. But surgery despite what we think is far more difficult for an AI to think. And appendicectomy(one of the easiest laparotomies) is very hard to do . If I lay the abdomen open to you, you will never find the appendix if you're not a surgeon. Also every human's body is different. The robot hands will always need a handler. When a surgeon's not needed then AI will catch up to humanity and our existence will be like in how it was in the WALL-E spaceship.","You described almost all the jobs. But surgery despite what we think is far more difficult for an AI to think. And appendicectomy(one of the easiest laparotomies) is very hard to do . If I lay the abdomen open to you, you will never find the appendix if you're not a surgeon. Also every human's body is different. The robot hands will always need a handler. When a surgeon's not needed then AI will catch up to humanity and our existence will be like in how it was in the WALL-E spaceship.",2023-03-22T20:52:39Z,2023-03-22T20:52:39Z,1,True,4
16,mt7hRJSjiqo,UCtqnFGtKHuLVx7xf3QxuZ4w,KLVN,IT industry is done,IT industry is done,2023-03-22T02:45:42Z,2023-03-22T02:45:42Z,2,True,4
17,mt7hRJSjiqo,UCAu7bdTx0V3Zd240O-29yRw,Sloth Guy,"Weird thing is that social media is silent. The only people who put up somewhat of an uproar are artists, and we artists are the absolute minority of those who are going to be replaced.

I just can't get why everyone else are silent on this matter.","Weird thing is that social media is silent. The only people who put up somewhat of an uproar are artists, and we artists are the absolute minority of those who are going to be replaced.

I just can't get why everyone else are silent on this matter.",2023-03-05T04:11:12Z,2023-03-06T16:52:56Z,15,True,2
