,videoId,authorChannelId,authorDisplayName,textDisplay,textOriginal,publishedAt,updatedAt,likeCount,canReply,totalReplyCount
0,J5yDPdGe9fo,UCZXSv2W6crVgJ3ZFsNLUbWQ,D3mist0cles Gee,"No, I don't think so, not yet TBH, its amazing as a resource to help with things.","No, I don't think so, not yet TBH, its amazing as a resource to help with things.",2023-03-15T23:18:50Z,2023-03-15T23:18:50Z,0,True,0
1,J5yDPdGe9fo,UCEbypkjTEznosiBfq5_iX2A,Juma Xeno,Hey Ryan I was wondering if there were any blogs or newletters you subscribe to or read for tech news?,Hey Ryan I was wondering if there were any blogs or newletters you subscribe to or read for tech news?,2023-01-06T22:21:51Z,2023-01-06T22:21:51Z,0,True,0
2,J5yDPdGe9fo,UCB_cvJs6Kp_34wqRJh1c8Jg,Ad Ici De,Bro it'll be like Mass Effect. Tech all around but AI is going to be banned across the board following the first global machine uprising.,Bro it'll be like Mass Effect. Tech all around but AI is going to be banned across the board following the first global machine uprising.,2022-12-30T08:42:21Z,2022-12-30T08:42:21Z,0,True,0
3,J5yDPdGe9fo,UCB_cvJs6Kp_34wqRJh1c8Jg,Ad Ici De,it'd be cool if the Chat could just take over the damn meetings so I could code away :D,it'd be cool if the Chat could just take over the damn meetings so I could code away :D,2022-12-30T08:25:13Z,2022-12-30T08:25:13Z,0,True,0
4,J5yDPdGe9fo,UCdkOOx3qqKQjUR0eamhAOFw,Kevin Star Official,AI is data theft,AI is data theft,2022-12-18T21:43:06Z,2022-12-18T21:43:06Z,0,True,0
5,J5yDPdGe9fo,UCB1d3N-8mw1lb3rfxDm2o3A,Marcus Ravi,"I still think AI is a bubble\hype. The engineers(Tesla,  Google, GM, Wayve) working on level 5 autonomy for driverless vehicles already know this. But its nice to see stuff like ChatGPT which could possible help blog writers and young artists.","I still think AI is a bubble\hype. The engineers(Tesla,  Google, GM, Wayve) working on level 5 autonomy for driverless vehicles already know this. But its nice to see stuff like ChatGPT which could possible help blog writers and young artists.",2022-12-18T10:37:53Z,2022-12-18T10:37:53Z,1,True,3
6,J5yDPdGe9fo,UCs9QhsqbdXAeI7uTq8wTesA,Michael Mueller,"My issue:
1) The AI takes input and it got to be trained with mass of data. This input is based on OpenSource or OpenKnowledge ...and it takes this with no kind of credit or preserving copyrights or paying this source in some kind of way.
And then it turns this OpenSource/OpenKnowledge by processing and generation its output into some kind of proprietary, centralized, commercial product. ChatGPT doesn't tell you on which base and which references it used to give you the answer.
2) People who get used to ChatGPT may loose the grip to the ground on what they are doing. Maybe you will once not be able to judge, if the AI is wrong, but use it anyway, because it's too complex to understand in one lifetime.
What will happen, if the AI is generating some code, which is used but not understood, and got some vulnerabilities or backdoors...","My issue:
1) The AI takes input and it got to be trained with mass of data. This input is based on OpenSource or OpenKnowledge ...and it takes this with no kind of credit or preserving copyrights or paying this source in some kind of way.
And then it turns this OpenSource/OpenKnowledge by processing and generation its output into some kind of proprietary, centralized, commercial product. ChatGPT doesn't tell you on which base and which references it used to give you the answer.
2) People who get used to ChatGPT may loose the grip to the ground on what they are doing. Maybe you will once not be able to judge, if the AI is wrong, but use it anyway, because it's too complex to understand in one lifetime.
What will happen, if the AI is generating some code, which is used but not understood, and got some vulnerabilities or backdoors...",2022-12-16T10:08:10Z,2022-12-18T23:02:45Z,0,True,0
7,J5yDPdGe9fo,UCD27HQkDI2DNa6rvqvFdbnQ,Sebastian Morales,"The thing that bothers me the most about this is that we all provide the data for the AI model. We do this without knowing and without compensation, then we are sold the thing that we essentially provided the fundamental data for. I highly recommend searching for ""Data Dignity"" and Jaron Lainer.","The thing that bothers me the most about this is that we all provide the data for the AI model. We do this without knowing and without compensation, then we are sold the thing that we essentially provided the fundamental data for. I highly recommend searching for ""Data Dignity"" and Jaron Lainer.",2022-12-15T17:47:21Z,2022-12-15T17:47:21Z,1,True,3
8,J5yDPdGe9fo,UCIRhJCMY7L0g-7nJ1XfBvnw,Christian Avila,"That is an excellent point of view bro, I don't know if my English is improving, but I got what you think about IA and I totally agree with you","That is an excellent point of view bro, I don't know if my English is improving, but I got what you think about IA and I totally agree with you",2022-12-15T17:40:15Z,2022-12-15T17:40:15Z,0,True,0
9,J5yDPdGe9fo,UCBG7QCZdg-ZiSULPMwEyazQ,Creative Compilations,Well said...,Well said...,2022-12-15T07:40:10Z,2022-12-15T07:40:10Z,0,True,0
